Sample,X(ms) [03.06.2012 08:21:14 460 UTC],"Data_block_1".Pressure_PV,"Data_block_1".Pressure_SP
675,65966.922800,0.265336006879807,1
676,66059.577700,0.275407433509827,1
677,66175.039060,0.286394447088242,1
678,66268.658580,0.297381430864334,1
679,66360.775520,0.307452857494354,1
680,66457.996640,0.318256735801697,1
681,66573.646200,0.329426854848862,1
682,66665.335600,0.340596973896027,1
683,66753.408920,0.350668370723724,1
684,66841.639840,0.356161862611771,1
685,66954.514180,0.373374849557877,1
686,67051.780300,0.383629381656647,1
687,67139.965540,0.389489114284515,1
688,67228.545240,0.399743646383286,1
689,67335.329860,0.4110968708992,1
690,67450.385220,0.426295548677444,1
691,67538.572780,0.432155281305313,1
692,67627.595880,0.442959159612656,1
693,67716.050480,0.453763037919998,1
694,67827.387820,0.463651359081268,1
695,67925.771540,0.47646951675415,1
696,68014.750960,0.486907154321671,1
697,68102.932020,0.492583781480789,1
698,68204.344620,0.508148670196533,1
699,68319.554840,0.518586337566376,1
700,68412.477580,0.529390215873718,1
701,68500.912920,0.534883737564087,1
702,68598.572620,0.546236932277679,1
703,68710.966980,0.561069428920746,1
704,68799.634020,0.565097987651825,1
705,68887.918620,0.576451182365417,1
706,68985.258440,0.587804436683655,1
707,69097.419100,0.599340796470642,1
708,69191.919820,0.60959529876709,1
709,69287.412540,0.620399177074432,1
710,69387.628300,0.630470633506775,1
711,69498.066160,0.640725135803223,1
712,69586.938040,0.65061342716217,1
713,69675.563300,0.660867989063263,1
714,69770.488620,0.672221183776855,1
715,69884.682020,0.683208227157593,1
716,69973.682140,0.692547142505646,1
717,70068.469540,0.703351020812988,1
718,70159.097520,0.714704275131226,1
719,70274.017260,0.724958777427673,1
720,70373.092840,0.734847068786621,1
721,70461.677700,0.744552254676819,1
722,70550.342700,0.754989922046661,1
723,70664.376960,0.764695107936859,1
724,70760.659360,0.773301601409912,1
725,70848.859680,0.784837961196899,1
726,70943.741680,0.794543147087097,1
727,71053.987000,0.798754811286926,1
728,71153.892260,0.808276891708374,1
729,71242.423660,0.820362567901611,1
730,71337.314140,0.829335272312164,1
731,71442.760280,0.839223563671112,1
732,71547.583520,0.84874564409256,1
733,71635.888300,0.859366416931152,1
734,71724.004380,0.8688884973526,1
735,71823.535360,0.879326105117798,1
736,71938.575340,0.889031291007996,1
737,72027.571180,0.898919582366943,1
738,72115.906140,0.907159864902496,1
739,72211.088920,0.916681945323944,1
740,72326.634620,0.926387131214142,1
741,72419.477620,0.93499356508255,1
742,72508.504260,0.946529924869537,1
743,72596.946800,0.950558483600616,1
744,72711.067940,0.964475393295288,1
745,72812.515640,0.974729895591736,1
746,72901.229200,0.97949093580246,1
747,72989.664160,0.987914323806763,1
748,73099.222060,0.99835193157196,1
749,73198.732360,1.00677525997162,1
750,73293.965720,1.01757919788361,1
751,73382.385640,1.02527010440826,1
752,73486.642500,1.03332722187042,1
753,73593.261200,1.04449737071991,1
754,73688.304120,1.05420255661011,1
755,73776.521680,1.06134402751923,1
756,73877.758780,1.07214796543121,1
757,73986.634520,1.08148694038391,1
758,74075.322880,1.09045958518982,1
759,74163.566160,1.09778428077698,1
760,74258.978580,1.10291159152985,1
761,74375.093600,1.11536347866058,1
762,74468.744640,1.12287127971649,1
763,74563.501420,1.12854790687561,1
764,74652.052580,1.13825309276581,1
765,74767.835640,1.15033876895905,1
766,74861.087980,1.15436732769012,1
767,74949.272260,1.16334009170532,1
768,75037.584300,1.17176342010498,1
769,75147.355780,1.17927122116089,1
770,75248.116220,1.1878776550293,1
771,75342.910180,1.19831538200378,1
772,75437.384440,1.20618939399719,1
773,75545.238080,1.21259844303131,1
774,75648.096380,1.22248673439026,1
775,75736.245000,1.22999453544617,1
776,75824.604600,1.23805165290833,1
777,75925.869100,1.24684119224548,1
778,76034.096820,1.25471520423889,1
779,76122.952500,1.2622230052948,1
780,76211.718080,1.26753342151642,1
781,76313.073780,1.27559053897858,1
782,76428.738760,1.28822565078735,1
783,76522.612880,1.29115545749664,1
784,76611.031460,1.29939568042755,1
785,76699.496060,1.30745279788971,1
786,76810.695260,1.31551003456116,1
787,76909.523620,1.32356715202332,1
788,76998.724940,1.33162426948547,1
789,77087.054120,1.33894896507263,1
790,77192.105960,1.3462735414505,1
791,77308.365680,1.35268270969391,1
792,77397.574560,1.36019039154053,1
793,77485.821660,1.36934626102448,1
794,77589.067760,1.37557220458984,1
795,77695.517360,1.38344621658325,1
796,77784.368480,1.39132022857666,1
797,77872.520960,1.39406704902649,1
798,77974.541500,1.40120851993561,1
799,78083.106280,1.41311120986938,1
800,78177.660040,1.41659033298492,1
801,78267.955780,1.42226696014404,1
802,78372.796920,1.4295916557312,1
803,78483.944020,1.4392968416214,1
804,78572.953120,1.44222664833069,1
805,78661.431100,1.4490020275116,1
806,78755.732600,1.45760846138,1
807,78871.423800,1.46273577213287,1
808,78960.329720,1.46896171569824,1
809,79054.723020,1.47482144832611,1
810,79144.704500,1.48104739189148,1
811,79260.404480,1.4867240190506,1
812,79360.728380,1.49203443527222,1
813,79448.940580,1.49771106243134,1
814,79537.610060,1.50448632240295,1
815,79651.274360,1.50924742221832,1
816,79746.834900,1.51272666454315,1
817,79835.565460,1.51620578765869,1
818,79929.639440,1.52151620388031,1
819,80039.748900,1.52572786808014,1
820,80139.682780,1.53085517883301,1
821,80228.532840,1.53451752662659,1
822,80323.686800,1.53708112239838,1
823,80429.086680,1.5427577495575,1
824,80532.971740,1.54605388641357,1
825,80621.811120,1.5498993396759,1
826,80710.007320,1.55081486701965,1
827,80809.773200,1.55502653121948,1
828,80925.441460,1.55667459964752,1
829,81014.326800,1.55978763103485,1
830,81102.709820,1.56125247478485,1
831,81198.362220,1.56125247478485,1
832,81313.800920,1.56363308429718,1
833,81406.924220,1.56399929523468,1
834,81495.487040,1.56363308429718,1
835,81591.835360,1.56381618976593,1
836,81707.343540,1.56381618976593,1
837,81800.706060,1.56161880493164,1
838,81888.925240,1.56216812133789,1
839,81985.954520,1.5596045255661,1
840,82099.486600,1.55905508995056,1
841,82188.332600,1.55722391605377,1
842,82282.369260,1.55594217777252,1
843,82376.975720,1.55557584762573,1
844,82491.733320,1.55319535732269,1
845,82581.662840,1.55246293544769,1
846,82676.662820,1.54916679859161,1
847,82766.301920,1.54971611499786,1
848,82881.939540,1.54733562469482,1
849,82974.932180,1.54532134532928,1
850,83063.379680,1.54403960704803,1
851,83151.534780,1.5427577495575,1
852,83261.985260,1.5420253276825,1
853,83368.013780,1.53854608535767,1
854,83456.421720,1.53726422786713,1
855,83550.510400,1.53470063209534,1
856,83659.613360,1.53543305397034,1
857,83760.646080,1.53396809101105,1
858,83848.756940,1.53195381164551,1
859,83937.239620,1.53067207336426,1
860,84039.784640,1.52792525291443,1
861,84147.237460,1.52481234073639,1
862,84235.902280,1.5240797996521,1
863,84330.971920,1.52096688747406,1
864,84429.223000,1.51913571357727,1
865,84544.870280,1.51199412345886,1
866,84635.556380,1.51089549064636,1
867,84723.713920,1.50631749629974,1
868,84812.014200,1.50137341022491,1
869,84923.991620,1.4967954158783,1
870,85022.527220,1.49240064620972,1
871,85111.077560,1.48947083950043,1
872,85199.420820,1.48416042327881,1
873,85305.751820,1.47500455379486,1
874,85421.073260,1.47079288959503,1
875,85510.054240,1.46493315696716,1
876,85598.568000,1.46200335025787,1
877,85692.891840,1.45504486560822,1
878,85808.623340,1.44570589065552,1
879,85897.263880,1.44350850582123,1
880,85985.955680,1.43453574180603,1
881,86074.429460,1.4292254447937,1
882,86190.548900,1.42153453826904,1
883,86297.696340,1.41622412204742,1
884,86385.924440,1.40871632099152,1
885,86474.425600,1.40065920352936,1
886,86587.946700,1.39443325996399,1
887,86684.341620,1.38839042186737,1
888,86772.616660,1.37996709346771,1
889,86860.845220,1.37740337848663,1
890,86968.248780,1.36714887619019,1
891,87071.028340,1.35890865325928,1
892,87165.660520,1.35011899471283,1
893,87253.847160,1.34847092628479,1
894,87366.056960,1.33638525009155,1
895,87470.718660,1.32814502716064,1
896,87559.041280,1.32594764232635,1
897,87647.724260,1.31807363033295,1
898,87746.850400,1.31148135662079,1
899,87856.746520,1.30305802822113,1
900,87945.454940,1.29756450653076,1
901,88039.809720,1.28969049453735,1
902,88135.103760,1.28364765644073,1
903,88249.989540,1.27577364444733,1
904,88345.750280,1.27028012275696,1
905,88434.320140,1.2611243724823,1
906,88525.803160,1.25544774532318,1
907,88641.356000,1.24720752239227,1
908,88732.309960,1.24189710617065,1
909,88820.529560,1.23713600635529,1
910,88910.805680,1.23072695732117,1
911,89026.484880,1.22175431251526,1
912,89125.057400,1.21735942363739,1
913,89213.832020,1.21021795272827,1
914,89309.498880,1.20271015167236,1
915,89416.293820,1.19685041904449,1
916,89520.788920,1.19227242469788,1
917,89609.500800,1.18293356895447,1
918,89697.754020,1.1781724691391,1
919,89798.013100,1.17158031463623,1
920,89913.301860,1.16498804092407,1
921,90002.027860,1.15821278095245,1
922,90090.500760,1.15271925926208,1
923,90186.606800,1.14740884304047,1
924,90302.353260,1.14063358306885,1
925,90395.558340,1.13166081905365,1
926,90483.909320,1.12598431110382,1
927,90576.226100,1.11939203739166,1
928,90691.749460,1.11499726772308,1
929,90788.750700,1.10748946666718,1
930,90877.044120,1.10126352310181,1
931,90965.293840,1.09631931781769,1
932,91080.734920,1.09045958518982,1
933,91175.564320,1.08716356754303,1
934,91265.622980,1.08020508289337,1
935,91359.044840,1.07452845573425,1
936,91469.976060,1.06848561763763,1
937,91570.051460,1.06317520141602,1
938,91664.395780,1.05658304691315,1
939,91752.987800,1.04962456226349,1
940,91860.619200,1.04559600353241,1
941,91962.660600,1.03900384902954,1
942,92051.686200,1.03332722187042,1
943,92140.075500,1.02911555767059,1
944,92241.964000,1.02362203598022,1
945,92356.614980,1.01684677600861,1
946,92445.466260,1.01135325431824,1
947,92539.719640,1.00659215450287,1
948,92635.832160,1.00091552734375,1
949,92749.258300,0.995971441268921,1
950,92837.826600,0.991759777069092,1
951,92926.523680,0.986266255378723,1
952,93015.758960,0.982970178127289,1
953,93130.348460,0.975462377071381,1
954,93224.864220,0.972532510757446,1
955,93320.040160,0.966855883598328,1
956,93409.950900,0.962277948856354,1
957,93525.877800,0.956235110759735,1
958,93623.935500,0.952389657497406,1
959,93712.468700,0.946896195411682,1
960,93800.789900,0.941219568252563,1
961,93908.088720,0.93609231710434,1
962,94010.798840,0.932246863842011,1
963,94098.995820,0.928584516048431,1
964,94187.527900,0.922907888889313,1
965,94289.697580,0.917231261730194,1
966,94404.549800,0.912836492061615,1
967,94498.951520,0.908807933330536,1
968,94587.318480,0.903863787651062,1
969,94677.371800,0.902215719223022,1
970,94792.235280,0.895440399646759,1
971,94885.090300,0.890862464904785,1
972,94973.099740,0.887383282184601,1
973,95061.625640,0.882072865962982,1
974,95173.571700,0.878593683242798,1
975,95285.038760,0.873649537563324,1
976,95373.418860,0.870536506175995,1
977,95461.559720,0.865958631038666,1
978,95570.670800,0.859915792942047,1
979,95672.734380,0.856985926628113,1
980,95761.401700,0.853689789772034,1
981,95849.565420,0.84856253862381,1
982,95953.578540,0.844717085361481,1
983,96060.267680,0.840139150619507,1
984,96154.734100,0.837941765785217,1
985,96243.600680,0.835011899471283,1
986,96352.374780,0.829335272312164,1
987,96460.558720,0.82585608959198,1
988,96549.335960,0.821278154850006,1
989,96637.639620,0.819630086421967,1
990,96733.874700,0.815601527690887,1
991,96847.944720,0.809924900531769,1
992,96936.627260,0.808276891708374,1
993,97031.318360,0.804797649383545,1
994,97124.380480,0.801684677600861,1
995,97238.802880,0.797289848327637,1
996,97337.337820,0.793993771076202,1
997,97425.433760,0.790697693824768,1
998,97514.087240,0.787401556968689,1
999,97629.743620,0.783922374248505,1
1000,97724.489460,0.78154182434082,1
1001,97812.738820,0.777330160140991,1
1002,97900.947580,0.776780784130096,1
1003,98016.000740,0.773301601409912,1
1004,98116.717480,0.768906772136688,1
1005,98205.110360,0.766160070896149,1
1006,98300.524500,0.763962626457214,1
1007,98407.649160,0.761582136154175,1
1008,98511.303680,0.757919788360596,1
1009,98599.506280,0.756454885005951,1
1010,98688.036400,0.754623711109161,1
1011,98789.601240,0.753158748149872,1
1012,98902.627640,0.748397707939148,1
1013,98991.477960,0.746932804584503,1
1014,99079.674820,0.745284736156464,1
1015,99177.018920,0.742537975311279,1
1016,99292.501380,0.740889966487885,1
1017,99384.106540,0.73869252204895,1
1018,99472.011460,0.737776935100555,1
1019,99565.637960,0.734847068786621,1
1020,99680.542900,0.733931541442871,1
1021,99775.591600,0.732100367546082,1
1022,99863.981340,0.730086088180542,1
1023,99952.234620,0.728438019752502,1
1024,100068.877180,0.727339327335358,1
1025,100162.558220,0.726606845855713,1
1026,100251.442760,0.726057469844818,1
1027,100346.098300,0.724226355552673,1
1028,100457.865240,0.724958777427673,1
1029,100556.042000,0.723676979541779,1
1030,100650.766780,0.721662700176239,1
1031,100739.640540,0.721845805644989,1
1032,100846.873800,0.722761392593384,1
1033,100949.074100,0.721113324165344,1
1034,101038.055900,0.720380902290344,1
1035,101126.345740,0.720930218696594,1
1036,101228.040660,0.719648420810699,1
1037,101343.316460,0.721113324165344,1
1038,101431.915440,0.720930218696594,1
1039,101525.653800,0.721845805644989,1
1040,101626.350180,0.720380902290344,1
1041,101735.060100,0.722578287124634,1
1042,101823.585500,0.722395181655884,1
1043,101911.765520,0.723127603530884,1
1044,102005.736800,0.723676979541779,1
1045,102121.296500,0.724409461021423,1
1046,102211.423740,0.725141942501068,1
1047,102306.619140,0.726057469844818,1
1048,102396.633320,0.726057469844818,1
1049,102512.518860,0.727522432804108,1
1050,102610.556540,0.726789951324463,1
1051,102698.785360,0.728987336158752,1
1052,102786.930920,0.728804230690002,1
1053,102894.674920,0.730818510055542,1
1054,102996.942820,0.731184780597687,1
1055,103085.476520,0.730635404586792,1
1056,103173.636660,0.730818510055542,1
1057,103275.417640,0.732100367546082,1
1058,103390.929500,0.733382165431976,1
1059,103483.585040,0.733015954494476,1
1060,103571.778600,0.734663963317871,1
1061,103666.785720,0.734847068786621,1
1062,103780.703820,0.736128926277161,1
1063,103869.438040,0.736312031745911,1
1064,103957.660320,0.736128926277161,1
1065,104046.514320,0.736495137214661,1
1066,104162.770640,0.7381432056427,1
1067,104262.478080,0.739425003528595,1
1068,104357.850880,0.739425003528595,1
1069,104446.368520,0.740889966487885,1
1070,104559.999040,0.742171764373779,1
1071,104656.807460,0.742171764373779,1
1072,104745.486560,0.742721140384674,1
1073,104833.669020,0.743453562259674,1
1074,104941.313560,0.743636667728424,1
1075,105042.584620,0.745284736156464,1
1076,105136.914900,0.745834112167358,1
1077,105225.660920,0.746200323104858,1
1078,105332.469100,0.746932804584503,1
1079,105442.392300,0.747115910053253,1
1080,105531.320620,0.749313294887543,1
1081,105619.512720,0.749130189418793,1
1082,105709.701940,0.749862670898438,1
1083,105824.483360,0.752426266670227,1
1084,105917.615060,0.752609431743622,1
1085,106007.412140,0.756271719932556,1
1086,106100.805740,0.754806816577911,1
1087,106209.542080,0.756454885005951,1
1088,106316.534720,0.75920158624649,1
1089,106404.790900,0.76048344373703,1
1090,106493.618060,0.763230204582214,1
1091,106593.036560,0.764695107936859,1
1092,106704.061640,0.765610694885254,1
1093,106792.536880,0.768174350261688,1
1094,106880.697860,0.771104216575623,1
1095,106976.658860,0.772569119930267,1
1096,107091.835780,0.777879536151886,1
1097,107185.670780,0.780260026454926,1
1098,107277.979640,0.782457411289215,1
1099,107368.425440,0.786302864551544,1
1100,107477.934100,0.787218451499939,1
1101,107578.601020,0.790697693824768,1
1102,107667.430040,0.793810665607452,1
1103,107755.618940,0.797656118869781,1
1104,107858.745760,0.802417159080505,1
1105,107970.570000,0.807361304759979,1
1106,108059.524640,0.809924900531769,1
1107,108147.841300,0.813770353794098,1
1108,108241.822820,0.816700220108032,1
1109,108357.290020,0.82384181022644,1
1110,108452.618840,0.826771676540375,1
1111,108541.327620,0.829884648323059,1
1112,108629.604480,0.834828794002533,1
1113,108736.959700,0.838307976722717,1
1114,108845.328940,0.847646951675415,1
1115,108934.009600,0.84691447019577,1
1116,109022.655100,0.853689789772034,1
1117,109125.307880,0.858633935451508,1
1118,109232.594060,0.863211870193481,1
1119,109327.738940,0.868339121341705,1
1120,109416.001180,0.871635258197784,1
1121,109515.018080,0.878593683242798,1
1122,109631.720740,0.883537828922272,1
1123,109720.546260,0.887017011642456,1
1124,109808.750600,0.893426120281219,1
1125,109904.390520,0.898736476898193,1
1126,110019.636680,0.904046893119812,1
1127,110108.348600,0.908807933330536,1
1128,110196.593540,0.91411828994751,1
1129,110293.982720,0.916498780250549,1
1130,110409.519640,0.924922168254852,1
1131,110501.627800,0.931148111820221,1
1132,110596.275400,0.935542941093445,1
1133,110684.601700,0.940853297710419,1
1134,110799.706440,0.945248126983643,1
1135,110895.040940,0.949276685714722,1
1136,110983.485460,0.951657176017761,1
1137,111072.054640,0.957700073719025,1
1138,111181.477360,0.962644219398499,1
1139,111289.392520,0.968503952026367,1
1140,111377.488660,0.973448097705841,1
1141,111471.513600,0.97711044549942,1
1142,111579.348740,0.983519494533539,1
1143,111682.565580,0.989196121692657,1
1144,111771.353820,0.994140267372131,1
1145,111859.620020,0.99761950969696,1
1146,111960.703700,1.00256359577179,1
1147,112069.880800,1.00750780105591,1
1148,112158.627240,1.01428306102753,1
1149,112246.801040,1.0194103717804,1
1150,112354.434680,1.02270650863647,1
1151,112470.476260,1.0269181728363,1
1152,112559.698420,1.03167915344238,1
1153,112648.510240,1.0366233587265,1
1154,112737.426380,1.03955316543579,1
1155,112852.470500,1.0466947555542,1
1156,112946.066360,1.05090641975403,1
1157,113035.055320,1.05365312099457,1
1158,113123.264180,1.05768179893494,1
1159,113233.552700,1.06225967407227,1
1160,113346.032660,1.06940126419067,1
1161,113434.703800,1.07013368606567,1
1162,113523.267640,1.074711561203,1
1163,113631.026720,1.07910645008087,1
1164,113734.113720,1.08313500881195,1
1165,113822.446800,1.08624792098999,1
1166,113910.661680,1.08972716331482,1
1167,114017.555540,1.0941219329834,1
1168,114125.738100,1.09760117530823,1
1169,114215.014940,1.09998166561127,1
1170,114309.859020,1.1038271188736,1
1171,114414.969140,1.10785567760468,1
1172,114520.077060,1.1106024980545,1
1173,114608.582880,1.11298298835754,1
1174,114696.831060,1.11536347866058,1
1175,114795.714220,1.11792707443237,1
1176,114905.774580,1.1214063167572,1
1177,114994.021500,1.12287127971649,1
1178,115088.872860,1.12598431110382,1
1179,115183.944200,1.12763226032257,1
1180,115299.750040,1.12946343421936,1
1181,115394.477060,1.12964653968811,1
1182,115482.497140,1.13294267654419,1
1183,115573.590580,1.13532316684723,1
1184,115689.031580,1.13605570793152,1
1185,115780.289220,1.13642191886902,1
1186,115868.742600,1.13898551464081,1
1187,115962.783220,1.1404504776001,1
1188,116077.290140,1.14209854602814,1
1189,116173.332700,1.14319717884064,1
1190,116264.523680,1.14319717884064,1
1191,116356.791040,1.14447903633118,1
1192,116467.113120,1.14649331569672,1
1193,116567.317380,1.14649331569672,1
1194,116655.924900,1.14795827865601,1
1195,116744.363600,1.14740884304047,1
1196,116847.735360,1.1494232416153,1
1197,116959.587360,1.14740884304047,1
1198,117048.589760,1.1497894525528,1
1199,117136.657780,1.14869070053101,1
1200,117231.035900,1.1497894525528,1
1201,117346.837180,1.15070497989655,1
1202,117440.765280,1.14905691146851,1
1203,117529.383820,1.14869070053101,1
1204,117617.798740,1.1494232416153,1
1205,117731.240100,1.15107119083405,1
1206,117833.494660,1.1505218744278,1
1207,117921.702260,1.1494232416153,1
1208,118010.010320,1.14905691146851,1
1209,118118.686200,1.1494232416153,1
1210,118219.455840,1.1501556634903,1
1211,118314.048940,1.1497894525528,1
1212,118402.446520,1.15033876895905,1
1213,118510.821780,1.14905691146851,1
1214,118615.658280,1.14869070053101,1
1215,118707.570680,1.14960634708405,1
1216,118795.678140,1.15033876895905,1
1217,118900.761900,1.14869070053101,1
1218,119004.776840,1.1497894525528,1
1219,119093.059620,1.14887380599976,1
1220,119181.336380,1.14777517318726,1
1221,119280.429820,1.14887380599976,1
1222,119395.748480,1.14887380599976,1
1223,119486.500200,1.14740884304047,1
1224,119581.642040,1.14777517318726,1
1225,119671.290600,1.14777517318726,1
1226,119786.563040,1.14740884304047,1
1227,119880.651400,1.14667642116547,1
1228,119969.310240,1.14777517318726,1
1229,120058.062480,1.14667642116547,1
1230,120167.592840,1.14576089382172,1
1231,120269.967500,1.14667642116547,1
1232,120364.728580,1.14649331569672,1
1233,120458.974440,1.14631021022797,1
1234,120565.589000,1.14631021022797,1
1235,120669.303460,1.14740884304047,1
1236,120757.902640,1.14612710475922,1
1237,120845.968100,1.14484524726868,1
1238,120948.438760,1.14576089382172,1
1239,121055.746820,1.14466214179993,1
1240,121144.382200,1.14447903633118,1
1241,121232.777900,1.14539456367493,1
1242,121337.059860,1.14466214179993,1
1243,121452.514080,1.14576089382172,1
1244,121543.899740,1.14466214179993,1
1245,121632.485000,1.14209854602814,1
1246,121720.690480,1.14301407337189,1
1247,121831.565720,1.14338028430939,1
1248,121929.675920,1.14374661445618,1
1249,122018.052500,1.14319717884064,1
1250,122106.776560,1.14209854602814,1
1251,122211.790780,1.14319717884064,1
1252,122327.564700,1.14173233509064,1
1253,122416.704480,1.1408166885376,1
1254,122505.434300,1.1415491104126,1
1255,122606.983400,1.14228165149689,1
1256,122715.924280,1.1415491104126,1
1257,122804.421820,1.13990116119385,1
1258,122892.442380,1.1404504776001,1
1259,122989.341780,1.13935172557831,1
1260,123101.981060,1.1400842666626,1
1261,123195.787860,1.13935172557831,1
1262,123291.043260,1.1400842666626,1
1263,123385.031140,1.13770377635956,1
1264,123501.357680,1.13825309276581,1
1265,123589.442380,1.13843619823456,1
1266,123678.101020,1.13806998729706,1
1267,123766.595020,1.13806998729706,1
1268,123882.013240,1.13752055168152,1
1269,123975.734640,1.13532316684723,1
1270,124070.675760,1.13495695590973,1
1271,124159.324880,1.13440763950348,1
1272,124271.300480,1.13367509841919,1
1273,124376.375640,1.13587260246277,1
1274,124464.719940,1.13330888748169,1
1275,124553.371760,1.13422453403473,1
1276,124660.703860,1.13404142856598,1
1277,124763.082540,1.13275957107544,1
1278,124851.791580,1.13129460811615,1
1279,124945.804100,1.1311115026474,1
1280,125048.918320,1.12946343421936,1
1281,125155.560300,1.12854790687561,1
1282,125244.390020,1.12836480140686,1
1283,125339.308740,1.12708294391632,1
1284,125438.543960,1.12708294391632,1
1285,125549.833260,1.12396991252899,1
1286,125638.721400,1.12323749065399,1
1287,125727.051540,1.12396991252899,1
1288,125820.807400,1.12158942222595,1
1289,125935.638560,1.1210401058197,1
1290,126031.101860,1.1203076839447,1
1291,126119.523800,1.11756086349487,1
1292,126207.874800,1.11554658412933,1
1293,126314.799940,1.11463105678558,1
1294,126423.862400,1.11316609382629,1
1295,126512.740620,1.11243367195129,1
1296,126601.002260,1.11005306243896,1
1297,126694.004760,1.10913753509521,1
1298,126809.731980,1.10584139823914,1
1299,126904.810940,1.10364401340485,1
1300,126993.024940,1.10291159152985,1
1301,127082.635440,1.10254538059235,1
1302,127197.913360,1.09998166561127,1
1303,127298.103900,1.09869992733002,1
1304,127387.060980,1.09631931781769,1
1305,127475.278920,1.09467124938965,1
1306,127587.561640,1.09082591533661,1
1307,127691.924620,1.09064269065857,1
1308,127780.479920,1.08716356754303,1
1309,127868.752160,1.08624792098999,1
1310,127977.422080,1.08350121974945,1
1311,128078.915740,1.08185315132141,1
1312,128167.628900,1.07874011993408,1
1313,128255.920000,1.07745838165283,1
1314,128366.745640,1.07544410228729,1
1315,128471.765760,1.07178175449371,1
1316,128566.504260,1.07141554355621,1
1317,128655.296660,1.06940126419067,1
1318,128754.923300,1.06702065467834,1
1319,128865.075720,1.06482326984406,1
1320,128953.664560,1.06171035766602,1
1321,129042.416820,1.05969607830048,1
1322,129136.695740,1.05804800987244,1
1323,129251.956860,1.05530118942261,1
1324,129347.492780,1.05328691005707,1
1325,129441.562460,1.05072331428528,1
1326,129534.043000,1.04870903491974,1
1327,129649.396720,1.04614543914795,1
1328,129739.835220,1.04468047618866,1
1329,129834.557180,1.04065191745758,1
1330,129947.310800,1.03863763809204,1
1331,130059.606680,1.036989569664,1
1332,130170.032320,1.03332722187042,1
1333,130282.366520,1.03222858905792,1
1334,130395.700040,1.02856624126434,1
